model,country,mandate_period,mandate_period_label,task_type,outcome,task_name,task_label,feature,importance,rank
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Non-Mask Protective Behavior Score,0.15340487484510812,1
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,State: New South Wales,0.1417046168403445,2
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Age,0.1052189778596273,3
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Week,0.0908374065760093,4
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Physical contact count (with stranger),0.07078575711767066,5
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,COVID Severity,0.060857603249441033,6
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,COVID Infection Risk,0.05910555909560878,7
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Household Size,0.031722682793179476,8
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Is a male?,0.013504388958756742,9
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Comorbidity: Yes,0.012458099755586531,10
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Confidence in the government: High,0.012200873737348157,11
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Gov Response: Somewhat Good,0.011537128168199547,12
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Isolation Willingness: Very Willing,0.01124635155666481,13
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,State: Queensland,0.010809842899139777,14
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Gov Response: Very Good,0.010258458192520126,15
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Employment: Part Time,0.010023564931831971,16
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Symptom Isolation: Yes,0.009745849458843617,17
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,State: South Australia,0.009696013345962809,18
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Anxiety: Several Days,0.009181288165810203,19
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Comorbidity: No,0.009091915721127459,20
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Low Interest: Several Days,0.008528206536354787,21
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Employment: Not Working,0.008229556888884007,22
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Employment: Retired,0.008117595029526466,23
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Low Interest: Not At All,0.008056382857672935,24
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Worry: Several Days,0.00784472021758505,25
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Depressed: Not At All,0.007770400487150427,26
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Symptom Isolation: No,0.007723299322122567,27
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Worry: Not At All,0.007717607151289226,28
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Depressed: Several Days,0.007550823483051328,29
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Anxiety: Not At All,0.007539426725010075,30
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,State: Western Australia,0.007460909822256863,31
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Isolation Willingness: Somewhat Willing,0.006996610928092532,32
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Employment: Unemployed,0.005996289508060854,33
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Gov Response: Somewhat Bad,0.005651353848994315,34
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Confidence in the government: Low,0.005327404565912374,35
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Worry: Daily,0.004342867344040118,36
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Anxiety: Daily,0.004233897186841782,37
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,State: Tasmania,0.00410849197183419,38
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Symptom Isolation: Unsure,0.0037106203258526877,39
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Low Interest: Daily,0.0036999509379664047,40
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Depressed: Daily,0.003531233634728661,41
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Isolation Willingness: Neutral,0.003078958585535035,42
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Depressed: N/A,0.0028296484588059842,43
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Worry: N/A,0.002785403518122333,44
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Gov Response: Very Bad,0.0025419732069958917,45
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Low Interest: N/A,0.002436617803766137,46
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Anxiety: N/A,0.002424287276433823,47
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,State: Victoria,0.001885687691283726,48
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Confidence in the government: Unknown,0.0009640561016628482,49
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Confidence in the government: None,0.0008655235202781789,50
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Isolation Willingness: Somewhat Unwilling,0.0006027887508969537,51
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Comorbidity: Prefer Not Say,0.0004627836112519609,52
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Isolation Willingness: Very Unwilling,0.0003638582922562606,53
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,State: Northern Territory,0.0002940781268952056,54
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Anxiety: Prefer Not Say,0.0002447613557044315,55
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,Isolation Willingness: Unsure,0.00024403095380948285,56
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Depressed: Prefer Not Say,0.00019010496053963933,57
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Worry: Prefer Not Say,0.00015230026458449737,58
Random Forest,Australia,before_mandate,Before mandate,mask,Face mask wearing,Australia_before_mandate_mask,Australia - Before mandate - Face mask wearing,PHQ Low Interest: Prefer Not Say,0.00010423547916912045,59
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Physical contact count (with stranger),0.22129597103331797,1
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,COVID Severity,0.1475559442003141,2
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Week,0.07545202808322898,3
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Age,0.06437075760370412,4
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,COVID Infection Risk,0.04970718074581542,5
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,State: New South Wales,0.03588668523802477,6
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Household Size,0.03164527022366236,7
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Symptom Isolation: Yes,0.02562611867035295,8
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Isolation Willingness: Very Willing,0.02238367962301106,9
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Symptom Isolation: Unsure,0.016735637562937982,10
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,State: Western Australia,0.01547542467920248,11
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Is a male?,0.013960090342108631,12
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Employment: Part Time,0.011115562001566902,13
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,State: Victoria,0.010871031306382542,14
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Confidence in the government: High,0.010747523301548158,15
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Gov Response: Somewhat Good,0.010300236107190908,16
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Comorbidity: No,0.010278384267212694,17
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Comorbidity: Yes,0.009986713572498977,18
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Gov Response: Very Good,0.009728543560852081,19
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,State: South Australia,0.009709082830767799,20
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Worry: Not At All,0.009205053600682656,21
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Low Interest: Not At All,0.009083241012168682,22
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Employment: Unemployed,0.009044964874768982,23
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Anxiety: Several Days,0.008681517192408714,24
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Worry: Several Days,0.008547354181580362,25
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Low Interest: Several Days,0.008427543282247003,26
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Depressed: Several Days,0.00832484969572616,27
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Anxiety: Not At All,0.008138573147287735,28
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Symptom Isolation: No,0.008128160236819433,29
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Isolation Willingness: Somewhat Willing,0.008075848525675852,30
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Low Interest: Daily,0.007942620091176553,31
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Depressed: Not At All,0.007867691763198802,32
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,State: Queensland,0.007773502124940218,33
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Isolation Willingness: Neutral,0.0077647532390981875,34
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Employment: Retired,0.00756253744356178,35
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Worry: Daily,0.006665716225453448,36
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Anxiety: Daily,0.006402709936313655,37
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Employment: Not Working,0.006260898168797568,38
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Gov Response: Somewhat Bad,0.006215298938201486,39
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Confidence in the government: Low,0.006166419671030473,40
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Depressed: Daily,0.005170736810319277,41
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Isolation Willingness: Very Unwilling,0.004647478047040921,42
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Gov Response: Very Bad,0.0037324051024736284,43
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,State: Tasmania,0.003630004652647158,44
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Depressed: N/A,0.0032412073559306117,45
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Worry: N/A,0.00314598254832264,46
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Anxiety: N/A,0.0030972177425515435,47
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Low Interest: N/A,0.00273943193435518,48
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Isolation Willingness: Somewhat Unwilling,0.0025177772448764777,49
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Confidence in the government: Unknown,0.0023090251058020483,50
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Confidence in the government: None,0.0018568186487786377,51
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,State: Northern Territory,0.0011693058765291507,52
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Isolation Willingness: Unsure,0.0010344969743087168,53
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Depressed: Prefer Not Say,0.0007283915070324747,54
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,Comorbidity: Prefer Not Say,0.0007092785141430822,55
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Worry: Prefer Not Say,0.0004969319916476982,56
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Anxiety: Prefer Not Say,0.0003595797409762518,57
Random Forest,Australia,before_mandate,Before mandate,protective,Protective behaviour,Australia_before_mandate_protective,Australia - Before mandate - Protective behaviour,PHQ Low Interest: Prefer Not Say,0.0003028118974259348,58
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Non-Mask Protective Behavior Score,0.21705602427963203,1
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Week,0.18244829217438868,2
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,State: Queensland,0.07699263588652418,3
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,State: Western Australia,0.07125378779206332,4
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Age,0.056256418978150924,5
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Physical contact count (with stranger),0.039387176736524976,6
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,COVID Severity,0.031770914761100756,7
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,COVID Infection Risk,0.03108728713135691,8
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,State: New South Wales,0.029201860261637996,9
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,State: Victoria,0.029035416898834435,10
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Household Size,0.024003357489553068,11
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Isolation Willingness: Very Willing,0.021544245825701747,12
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,State: Tasmania,0.018735648899460788,13
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,State: South Australia,0.011728855461151665,14
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Symptom Isolation: Yes,0.00965246736078241,15
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Is a male?,0.008486423307581611,16
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Gov Response: Somewhat Good,0.006484411771214395,17
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Confidence in the government: High,0.006162910577257067,18
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Employment: Part Time,0.005507735502693566,19
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Confidence in the government: None,0.0054357685263166965,20
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Comorbidity: Yes,0.005107125539155634,21
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Isolation Willingness: Neutral,0.005011237571203015,22
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Gov Response: Very Good,0.004993175750044777,23
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Isolation Willingness: Somewhat Willing,0.004860937528528709,24
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,PHQ Depressed: Not At All,0.0048487152693678995,25
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,PHQ Anxiety: Several Days,0.004525345437925756,26
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Gov Response: Very Bad,0.004523625502121517,27
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Comorbidity: No,0.004522378284184809,28
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,PHQ Low Interest: Not At All,0.004464087070892939,29
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,PHQ Depressed: Several Days,0.004461338629005652,30
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Confidence in the government: Low,0.004439230560850066,31
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,PHQ Worry: Not At All,0.004407244589977292,32
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Symptom Isolation: Unsure,0.004292762814669871,33
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,PHQ Low Interest: Several Days,0.004253135734570792,34
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Gov Response: Somewhat Bad,0.004209013138181874,35
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,PHQ Worry: Several Days,0.004190467818523414,36
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Employment: Retired,0.004024914953791606,37
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,PHQ Anxiety: Not At All,0.0039047972099383807,38
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Symptom Isolation: No,0.003858594210013944,39
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,State: Northern Territory,0.003787456306723021,40
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Employment: Not Working,0.003683894787550589,41
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,Employment: Unemployed,0.0032702138828582007,42
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,PHQ Low Interest: Daily,0.0023318567381741115,43
Random Forest,Australia,after_mandate,After mandate,mask,Face mask wearing,Australia_after_mandate_mask,Australia - After mandate - Face mask wearing,PHQ Anxiety: Daily,0.002239521314172581,44
